particle_node,event_idx,rank,particle_idx,true_label,pred_label,conf,super_score,pt,energy,deltaR_from_axis,deta,dphi,charge,is_charged_hadron,is_neutral_hadron,is_photon,is_electron,is_muon
particle:1630:37,1630,2,37,label_Hqql,label_Hqql,0.9355071187019348,2.5931503772735596,1.0697147582227062,1.8557308912277222,0.7800660973825895,-0.06682181358337402,-0.7771987915039062,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:18,1630,3,18,label_Hqql,label_Hqql,0.9355071187019348,2.5777060985565186,3.779571554080094,6.949717998504639,0.004475747524390248,0.0034407377243041992,-0.0028624534606933594,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:15,1630,4,15,label_Hqql,label_Hqql,0.9355071187019348,2.5378568172454834,4.462327001211448,15.067000389099121,0.7096642387403815,0.6722792387008667,0.22729706764221191,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1630:9,1630,5,9,label_Hqql,label_Hqql,0.9355071187019348,2.528201103210449,6.558456800852295,11.934473991394043,0.03348738848990538,-0.008997082710266113,0.032256126403808594,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:38,1630,6,38,label_Hqql,label_Hqql,0.9355071187019348,2.464902877807617,0.9776014452386899,1.6728339195251465,0.0992417392132875,-0.0836632251739502,0.05337965488433838,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:23,1630,7,23,label_Hqql,label_Hqql,0.9355071187019348,2.447399854660034,3.0878880441862275,5.799416542053223,0.028688213528143408,0.02856922149658203,-0.0026102066040039062,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:35,1630,8,35,label_Hqql,label_Hqql,0.9355071187019348,2.4150445461273193,1.249459133577881,4.088431358337402,0.7019315720165953,0.638800859451294,-0.29093194007873535,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1630:39,1630,9,39,label_Hqql,label_Hqql,0.9355071187019348,2.343235492706299,0.8787114570651442,1.59622061252594,0.6295151908262452,-0.015679001808166504,-0.6293199062347412,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1630:31,1630,10,31,label_Hqql,label_Hqql,0.9355071187019348,2.3366286754608154,1.484725746940233,2.8794877529144287,0.06632895444676054,0.06627333164215088,-0.0027158260345458984,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:27,1630,11,27,label_Hqql,label_Hqql,0.9355071187019348,2.3205080032348633,1.8364672088147174,3.4006288051605225,0.07551034156502376,0.010799407958984375,0.07473409175872803,1.0,1.0,0.0,0.0,0.0,0.0
particle:1630:30,1630,12,30,label_Hqql,label_Hqql,0.9355071187019348,2.2250380516052246,1.6345115882351915,2.7990894317626953,0.6510093762609545,-0.08270490169525146,-0.6457345485687256,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:25,1630,13,25,label_Hqql,label_Hqql,0.9355071187019348,2.1677095890045166,2.226274223518857,6.660797119140625,0.6342858059238438,0.5449076890945435,-0.3246445655822754,0.0,0.0,0.0,1.0,0.0,0.0
particle:1630:12,1630,14,12,label_Hqql,label_Hqql,0.9355071187019348,2.1584694385528564,6.010700204538243,10.796026229858398,0.055281152278069595,-0.025908708572387695,-0.04883384704589844,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1630:32,1630,15,32,label_Hqql,label_Hqql,0.9355071187019348,2.099489450454712,1.4637464334116879,4.46234655380249,0.5694349969669331,0.5647954940795898,-0.07254147529602051,0.0,0.0,1.0,0.0,0.0,0.0
particle:1630:10,1630,16,10,label_Hqql,label_Hqql,0.9355071187019348,2.0860581398010254,6.465582061033424,11.514543533325195,0.05583662704117388,-0.03492379188537598,-0.04356670379638672,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:0,1631,1,0,label_Hqql,label_Hqql,0.9997943043708801,4.749844074249268,380.17705874593213,486.44598388671875,0.06043915629752499,-0.009696125984191895,-0.05965632200241089,-1.0,0.0,0.0,0.0,1.0,0.0
particle:1631:2,1631,2,2,label_Hqql,label_Hqql,0.9997943043708801,2.785001277923584,28.872136775373534,37.8083610534668,0.040629359427316505,0.026793062686920166,0.030543029308319092,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:1,1631,3,1,label_Hqql,label_Hqql,0.9997943043708801,2.739671468734741,30.085684772712618,39.50881576538086,0.05451285650772742,0.03115403652191162,0.044733405113220215,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:19,1631,4,19,label_Hqql,label_Hqql,0.9997943043708801,2.636608362197876,1.0821536954831095,1.466607928276062,0.19263070972423113,0.0787956714630127,0.17577779293060303,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:17,1631,5,17,label_Hqql,label_Hqql,0.9997943043708801,2.567984104156494,2.1215906377735663,2.9374427795410156,0.15635429227658904,0.11007446050643921,0.11104178428649902,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:7,1631,6,7,label_Hqql,label_Hqql,0.9997943043708801,2.4434733390808105,9.819641876013078,13.025420188903809,0.07009334072832563,0.046456992626190186,0.052486419677734375,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1631:6,1631,7,6,label_Hqql,label_Hqql,0.9997943043708801,2.4340367317199707,9.99289490652202,13.347352027893066,0.072849612992871,0.05695539712905884,0.04542189836502075,1.0,1.0,0.0,0.0,0.0,0.0
particle:1631:18,1631,8,18,label_Hqql,label_Hqql,0.9997943043708801,2.39302659034729,1.8798318701729744,2.631188154220581,0.12844421863308755,0.12571382522583008,-0.026342958211898804,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:8,1631,9,8,label_Hqql,label_Hqql,0.9997943043708801,2.337362289428711,9.789907785863083,13.375282287597656,0.0906777756607247,0.09067678451538086,-0.0004239678382873535,0.0,0.0,1.0,0.0,0.0,0.0
particle:1631:15,1631,10,15,label_Hqql,label_Hqql,0.9997943043708801,2.246490001678467,3.867167456237658,5.476999282836914,0.1450930945859176,0.14245110750198364,0.027562439441680908,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:13,1631,11,13,label_Hqql,label_Hqql,0.9997943043708801,2.127603530883789,5.051660057213969,6.645447254180908,0.19803472350828744,0.03383636474609375,0.19512265920639038,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:16,1631,12,16,label_Hqql,label_Hqql,0.9997943043708801,2.071439743041992,2.818230963798613,3.5530879497528076,0.22335675823125628,-0.03367340564727783,0.2208038568496704,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:14,1631,13,14,label_Hqql,label_Hqql,0.9997943043708801,2.001413583755493,4.722212274693267,6.133326053619385,0.19461487755187779,0.013622641563415527,0.19413751363754272,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1631:3,1631,14,3,label_Hqql,label_Hqql,0.9997943043708801,2.000840902328491,20.910167179315675,26.22287368774414,0.1937176261151521,-0.04243457317352295,0.18901276588439941,0.0,0.0,0.0,1.0,0.0,0.0
particle:1631:4,1631,15,4,label_Hqql,label_Hqql,0.9997943043708801,1.9874480962753296,13.23569970003427,16.894529342651367,0.29319761683178636,-0.013632118701934814,0.2928805351257324,1.0,1.0,0.0,0.0,0.0,0.0
particle:1631:9,1631,16,9,label_Hqql,label_Hqql,0.9997943043708801,1.9546741247177124,8.060772999875903,10.123275756835938,0.3011293485306702,-0.040222764015197754,0.2984309196472168,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1639:0,1639,1,0,label_Hqql,label_Hqql,0.9998352527618408,4.618908405303955,346.1554110562842,439.5780944824219,0.005875364857496774,0.0005852580070495605,0.005846142768859863,-1.0,0.0,0.0,0.0,0.0,1.0
particle:1639:1,1639,2,1,label_Hqql,label_Hqql,0.9998352527618408,2.964419364929199,77.31854545504126,95.66874694824219,0.06217871711564942,-0.042499661445617676,-0.0453869104385376,0.0,0.0,1.0,0.0,0.0,0.0
particle:1639:26,1639,3,26,label_Hqql,label_Hqql,0.9998352527618408,2.8906333446502686,0.9467463220335033,1.8429088592529297,0.7685112638574187,0.563679039478302,-0.5223748683929443,1.0,1.0,0.0,0.0,0.0,0.0
particle:1639:2,1639,4,2,label_Hqql,label_Hqql,0.9998352527618408,2.5872392654418945,53.988308901178335,66.1006088256836,0.07216653642164236,-0.06064045429229736,-0.03912472724914551,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1639:24,1639,5,24,label_Hqql,label_Hqql,0.9998352527618408,2.4816908836364746,1.173177575021182,1.461137056350708,0.07875897006878782,-0.0314599871635437,0.07220280170440674,0.0,0.0,0.0,1.0,0.0,0.0
particle:1639:16,1639,6,16,label_Hqql,label_Hqql,0.9998352527618408,2.4452688694000244,3.023658255212582,3.722280979156494,0.053750753736362934,-0.05118227005004883,-0.01641702651977539,0.0,0.0,0.0,1.0,0.0,0.0
particle:1639:10,1639,7,10,label_Hqql,label_Hqql,0.9998352527618408,2.3886611461639404,10.042741101763674,12.734556198120117,0.037259658717084136,-0.0018813014030456543,0.03721213340759277,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1639:3,1639,8,3,label_Hqql,label_Hqql,0.9998352527618408,2.302978992462158,29.903172110048157,36.84352493286133,0.054313485218535726,-0.049745023250579834,-0.02180337905883789,1.0,1.0,0.0,0.0,0.0,0.0
particle:1639:18,1639,9,18,label_Hqql,label_Hqql,0.9998352527618408,2.2723073959350586,2.866700548907456,3.440487861633301,0.09995375835409852,-0.09591549634933472,0.028124213218688965,0.0,0.0,0.0,1.0,0.0,0.0
particle:1639:22,1639,10,22,label_Hqql,label_Hqql,0.9998352527618408,2.25212025642395,2.0129084840775078,2.2680811882019043,0.6106528151037768,-0.220162034034729,-0.5695836544036865,0.0,0.0,0.0,1.0,0.0,0.0
particle:1639:20,1639,11,20,label_Hqql,label_Hqql,0.9998352527618408,2.245786428451538,2.5853636076337803,3.1200575828552246,0.0981323855908524,-0.08596932888031006,-0.04732060432434082,0.0,0.0,0.0,1.0,0.0,0.0
particle:1639:7,1639,12,7,label_Hqql,label_Hqql,0.9998352527618408,2.2393529415130615,17.47531188310301,21.5247802734375,0.051537005493745236,-0.05028170347213745,-0.011305451393127441,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1639:13,1639,13,13,label_Hqql,label_Hqql,0.9998352527618408,2.190511703491211,3.9505226786823395,5.060019016265869,0.08110428599534336,0.01443403959274292,0.07980954647064209,0.0,0.0,0.0,1.0,0.0,0.0
particle:1639:4,1639,14,4,label_Hqql,label_Hqql,0.9998352527618408,2.1891415119171143,22.656907345295362,27.920005798339844,0.0582917596146762,-0.04947441816329956,-0.030825495719909668,1.0,1.0,0.0,0.0,0.0,0.0
particle:1639:21,1639,15,21,label_Hqql,label_Hqql,0.9998352527618408,2.1319470405578613,2.0945846057929205,2.515441656112671,0.13071196484645228,-0.09475600719451904,0.09003841876983643,0.0,0.0,0.0,1.0,0.0,0.0
particle:1639:9,1639,16,9,label_Hqql,label_Hqql,0.9998352527618408,2.1150424480438232,11.881892690906616,14.431938171386719,0.08469158633629613,-0.0745401382446289,-0.04020488262176514,0.0,0.0,0.0,1.0,0.0,0.0
particle:1640:0,1640,1,0,label_Hqql,label_Hqql,0.9944373369216919,4.622717380523682,256.9648167237143,291.0156555175781,0.08448213463906562,-0.03697657585144043,0.07596027851104736,-1.0,0.0,0.0,0.0,1.0,0.0
particle:1640:26,1640,2,26,label_Hqql,label_Hqql,0.9944373369216919,2.820190191268921,1.44888186723131,1.6139522790908813,0.10210427112001003,-0.07333287596702576,0.07104626297950745,0.0,0.0,0.0,1.0,0.0,0.0
particle:1640:23,1640,3,23,label_Hqql,label_Hqql,0.9944373369216919,2.7216055393218994,4.223088898957488,4.778077125549316,0.03977097951895393,-0.03903931379318237,0.007593601942062378,0.0,0.0,0.0,1.0,0.0,0.0
particle:1640:2,1640,4,2,label_Hqql,label_Hqql,0.9944373369216919,2.68361234664917,32.24841738641034,35.97856521606445,0.07041728182880125,-0.06981924176216125,-0.009157896041870117,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:3,1640,5,3,label_Hqql,label_Hqql,0.9944373369216919,2.617002487182617,25.119862225842926,28.077667236328125,0.0660815688733042,-0.06564795970916748,0.007557719945907593,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:27,1640,6,27,label_Hqql,label_Hqql,0.9944373369216919,2.6141467094421387,0.9897816704106913,0.9913130402565002,0.6050584331182228,-0.6018789410591125,0.061947137117385864,0.0,0.0,0.0,1.0,0.0,0.0
particle:1640:13,1640,7,13,label_Hqql,label_Hqql,0.9944373369216919,2.587174415588379,6.226757709008204,6.990049362182617,0.07051934179521584,-0.05648002028465271,0.04222540557384491,1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:16,1640,8,16,label_Hqql,label_Hqql,0.9944373369216919,2.565812826156616,5.2336906635582086,5.919784069061279,0.042438925904386665,-0.04025077819824219,0.013451293110847473,1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:5,1640,9,5,label_Hqql,label_Hqql,0.9944373369216919,2.538550853729248,16.25242920549066,18.207775115966797,0.06653638143034987,-0.06058162450790405,0.027512848377227783,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:1,1640,10,1,label_Hqql,label_Hqql,0.9944373369216919,2.4802703857421875,34.54007235654626,45.07904815673828,0.28315520543415973,0.2163042426109314,-0.18272751569747925,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:15,1640,11,15,label_Hqql,label_Hqql,0.9944373369216919,2.4667325019836426,5.252299601338762,5.883754730224609,0.060704563250197054,-0.06068766117095947,-0.0014324039220809937,0.0,0.0,0.0,1.0,0.0,0.0
particle:1640:10,1640,12,10,label_Hqql,label_Hqql,0.9944373369216919,2.4583566188812256,10.385217928120642,11.653342247009277,0.06222721446953262,-0.05697110295295715,0.02503037452697754,0.0,0.0,0.0,1.0,0.0,0.0
particle:1640:19,1640,13,19,label_Hqql,label_Hqql,0.9944373369216919,2.432262420654297,4.490698320908533,5.325234889984131,0.07727217322532479,0.046250879764556885,-0.06190189719200134,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:21,1640,14,21,label_Hqql,label_Hqql,0.9944373369216919,2.422323703765869,4.365219340500053,5.176629066467285,0.07224256352108677,0.05371636152267456,-0.04830673336982727,1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:9,1640,15,9,label_Hqql,label_Hqql,0.9944373369216919,2.4154889583587646,11.290981149117043,12.740330696105957,0.049073992044722646,-0.0449756383895874,-0.019632846117019653,1.0,1.0,0.0,0.0,0.0,0.0
particle:1640:28,1640,16,28,label_Hqql,label_Hqql,0.9944373369216919,2.4152204990386963,0.9888964599117236,1.2976709604263306,0.28527400842846323,0.22474414110183716,-0.17570239305496216,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:0,1642,1,0,label_Hqql,label_Hqql,0.9999706745147705,4.504658222198486,327.44538536224394,379.1411437988281,0.09112984236962579,0.013780593872070312,0.09008187055587769,1.0,0.0,0.0,0.0,0.0,1.0
particle:1642:1,1642,2,1,label_Hqql,label_Hqql,0.9999706745147705,3.5792500972747803,125.06454709361688,141.7631378173828,0.04310291638966572,-0.029820561408996582,-0.031122267246246338,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:6,1642,3,6,label_Hqql,label_Hqql,0.9999706745147705,2.996499538421631,21.903001735148944,24.94482421875,0.058900908748848325,-0.019920825958251953,-0.055429935455322266,1.0,1.0,0.0,0.0,0.0,0.0
particle:1642:15,1642,4,15,label_Hqql,label_Hqql,0.9999706745147705,2.9668233394622803,1.0234603733522525,1.1893211603164673,0.12607103948382187,0.020896732807159424,-0.12432712316513062,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:2,1642,5,2,label_Hqql,label_Hqql,0.9999706745147705,2.9563193321228027,83.32663587312503,95.47068786621094,0.14165345963526382,-0.0074568986892700195,-0.14145705103874207,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:5,1642,6,5,label_Hqql,label_Hqql,0.9999706745147705,2.922844409942627,22.767025294987036,25.99173355102539,0.025171686255733825,-0.014846205711364746,-0.02032741904258728,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:4,1642,7,4,label_Hqql,label_Hqql,0.9999706745147705,2.9137485027313232,26.500078855825894,30.00838851928711,0.034227916482342614,-0.03194451332092285,-0.012292206287384033,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:8,1642,8,8,label_Hqql,label_Hqql,0.9999706745147705,2.8492653369903564,13.476290700305068,15.249460220336914,0.05024019859925961,-0.03459608554840088,-0.03643059730529785,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1642:10,1642,9,10,label_Hqql,label_Hqql,0.9999706745147705,2.7965521812438965,7.647855207273065,8.455370903015137,0.08772224542052144,-0.08540874719619751,-0.02001345157623291,0.0,0.0,1.0,0.0,0.0,0.0
particle:1642:14,1642,10,14,label_Hqql,label_Hqql,0.9999706745147705,2.7785909175872803,2.4014325276004285,2.7632510662078857,0.18452483969499192,-0.0013106465339660645,-0.1845201849937439,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1642:11,1642,11,11,label_Hqql,label_Hqql,0.9999706745147705,2.748969078063965,6.120200504985746,6.763725757598877,0.12317319193518757,-0.08684232831001282,-0.08735013008117676,1.0,1.0,0.0,0.0,0.0,0.0
particle:1642:7,1642,12,7,label_Hqql,label_Hqql,0.9999706745147705,2.6771087646484375,16.64131196702763,18.87947654724121,0.13386747759433393,-0.028055667877197266,-0.13089454174041748,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1642:13,1642,13,13,label_Hqql,label_Hqql,0.9999706745147705,2.5727784633636475,3.988309172245715,4.548059940338135,0.12501074394729508,-0.017196834087371826,-0.12382227182388306,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:3,1642,14,3,label_Hqql,label_Hqql,0.9999706745147705,2.5672800540924072,32.24797449688836,38.19285202026367,0.1740835512392168,0.05724811553955078,-0.16440114378929138,0.0,0.0,1.0,0.0,0.0,0.0
particle:1642:12,1642,15,12,label_Hqql,label_Hqql,0.9999706745147705,2.4681475162506104,4.957062695621624,5.754049777984619,0.14964839287759907,0.01872849464416504,-0.14847183227539062,0.0,0.0,0.0,1.0,0.0,0.0
particle:1642:9,1642,16,9,label_Hqql,label_Hqql,0.9999706745147705,2.367201805114746,7.6523355443932575,8.834047317504883,0.18342639320898746,0.007832944393157959,-0.18325906991958618,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:0,1643,1,0,label_Hqql,label_Hqql,0.9999796152114868,4.552048206329346,327.6593085722855,472.733642578125,0.060441159665180724,-0.057902395725250244,0.017333388328552246,-1.0,0.0,0.0,0.0,1.0,0.0
particle:1643:1,1643,2,1,label_Hqql,label_Hqql,0.9999796152114868,3.3379664421081543,119.01485198856973,187.8082733154297,0.10994393602884849,0.06190645694732666,-0.09085845947265625,0.0,0.0,1.0,0.0,0.0,0.0
particle:1643:20,1643,3,20,label_Hqql,label_Hqql,0.9999796152114868,3.0957388877868652,1.1238686715583248,1.7610758543014526,0.06507625594730909,0.0528031587600708,0.03803610801696777,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:17,1643,4,17,label_Hqql,label_Hqql,0.9999796152114868,3.0086917877197266,2.0640028988404895,3.091953992843628,0.00810307416357166,-0.006598234176635742,-0.004703521728515625,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:18,1643,5,18,label_Hqql,label_Hqql,0.9999796152114868,2.791041374206543,2.0597950716437197,3.3556320667266846,0.11494201926451232,0.10266983509063721,0.051677584648132324,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:2,1643,6,2,label_Hqql,label_Hqql,0.9999796152114868,2.6060121059417725,21.744221138501725,33.379791259765625,0.05378258616346971,0.025923490524291992,-0.04712259769439697,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:16,1643,7,16,label_Hqql,label_Hqql,0.9999796152114868,2.553051710128784,2.2714361364811047,3.5009775161743164,0.1164191025165818,0.031223595142364502,0.11215388774871826,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:4,1643,8,4,label_Hqql,label_Hqql,0.9999796152114868,2.5527944564819336,11.59645198397237,17.395299911499023,0.01326328001552989,-0.004836022853851318,-0.012350201606750488,1.0,1.0,0.0,0.0,0.0,0.0
particle:1643:6,1643,9,6,label_Hqql,label_Hqql,0.9999796152114868,2.427750825881958,9.899995409970533,15.458816528320312,0.05045248126648687,0.04819488525390625,-0.014923334121704102,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1643:9,1643,10,9,label_Hqql,label_Hqql,0.9999796152114868,2.4021623134613037,6.734125680127082,10.406667709350586,0.039270694740166964,0.034675002098083496,-0.018434524536132812,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:19,1643,11,19,label_Hqql,label_Hqql,0.9999796152114868,2.346198320388794,1.510706530007469,2.455014705657959,0.15979206329476897,0.0974736213684082,0.1266191005706787,1.0,1.0,0.0,0.0,0.0,0.0
particle:1643:15,1643,12,15,label_Hqql,label_Hqql,0.9999796152114868,2.289503335952759,2.864511709127752,4.4495415687561035,0.09323003085307414,0.041410207748413086,-0.08352863788604736,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:8,1643,13,8,label_Hqql,label_Hqql,0.9999796152114868,2.281804084777832,8.49188089076778,13.323407173156738,0.08406760154209615,0.054444193840026855,-0.0640561580657959,0.0,0.0,0.0,1.0,0.0,0.0
particle:1643:14,1643,14,14,label_Hqql,label_Hqql,0.9999796152114868,2.2494101524353027,3.1557704233845887,5.146021366119385,0.25809370803506115,0.1034165620803833,0.23646855354309082,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1643:13,1643,15,13,label_Hqql,label_Hqql,0.9999796152114868,2.1471667289733887,3.612612315525695,6.312313556671143,0.3146809162672124,0.18936467170715332,0.25132668018341064,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1643:10,1643,16,10,label_Hqql,label_Hqql,0.9999796152114868,2.1173083782196045,4.48489678432923,8.147787094116211,0.3453339470908583,0.236741304397583,0.2514141798019409,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:0,1653,1,0,label_Hqql,label_Hqql,0.9972719550132751,4.839760780334473,426.35845915135496,447.6524963378906,0.0282310011678446,-0.011434465646743774,0.02581167221069336,-1.0,0.0,0.0,0.0,0.0,1.0
particle:1653:35,1653,2,35,label_Hqql,label_Hqql,0.9972719550132751,2.7253077030181885,1.6168222650281718,1.785669207572937,0.12938717297881872,0.1269443929195404,0.025023221969604492,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:1,1653,3,1,label_Hqql,label_Hqql,0.9972719550132751,2.6370255947113037,99.20976889538883,101.79254150390625,0.10833663947966768,-0.09849448502063751,-0.04511833190917969,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:3,1653,4,3,label_Hqql,label_Hqql,0.9972719550132751,2.5332977771759033,30.946523472530505,32.2105598449707,0.060783551480909415,-0.04136455059051514,-0.04453778266906738,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1653:38,1653,5,38,label_Hqql,label_Hqql,0.9972719550132751,2.531247615814209,1.2468887358627367,1.3333487510681152,0.09599045437850133,0.04409611225128174,-0.08526253700256348,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:16,1653,6,16,label_Hqql,label_Hqql,0.9972719550132751,2.529561758041382,9.97411827766649,10.280044555664062,0.09883061584416811,-0.079135462641716,0.0592036247253418,0.0,0.0,1.0,0.0,0.0,0.0
particle:1653:6,1653,7,6,label_Hqql,label_Hqql,0.9972719550132751,2.523446798324585,27.598972287324575,28.4908390045166,0.07578530173927715,-0.07263875007629395,-0.021610736846923828,0.0,0.0,1.0,0.0,0.0,0.0
particle:1653:34,1653,8,34,label_Hqql,label_Hqql,0.9972719550132751,2.5165998935699463,1.939865812302487,2.058037042617798,0.06768299938174582,0.021115809679031372,-0.06430482864379883,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:10,1653,9,10,label_Hqql,label_Hqql,0.9972719550132751,2.4888198375701904,12.999128335947725,13.719614028930664,0.006912719828625349,0.0052405595779418945,-0.004508018493652344,0.0,0.0,1.0,0.0,0.0,0.0
particle:1653:29,1653,10,29,label_Hqql,label_Hqql,0.9972719550132751,2.481782913208008,3.085275347031662,3.3835201263427734,0.1135194295299846,0.11004668474197388,0.027863740921020508,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:37,1653,11,37,label_Hqql,label_Hqql,0.9972719550132751,2.4518866539001465,1.2662462704468727,1.2976984977722168,0.10586712687045813,-0.103757843375206,0.021027565002441406,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:31,1653,12,31,label_Hqql,label_Hqql,0.9972719550132751,2.44612455368042,2.571514371902467,2.6716737747192383,0.07783015527703603,-0.047977954149246216,-0.06128334999084473,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:9,1653,13,9,label_Hqql,label_Hqql,0.9972719550132751,2.443169116973877,13.338349091892454,14.186326026916504,0.04812026892038689,0.028532356023788452,0.038748741149902344,0.0,0.0,1.0,0.0,0.0,0.0
particle:1653:4,1653,14,4,label_Hqql,label_Hqql,0.9972719550132751,2.4416141510009766,30.728265809542858,34.38251495361328,0.1580188290478821,0.15678080916404724,0.019741535186767578,-1.0,1.0,0.0,0.0,0.0,0.0
particle:1653:36,1653,15,36,label_Hqql,label_Hqql,0.9972719550132751,2.4332919120788574,1.5181015562424696,1.655704140663147,0.10093783616969806,0.09643635153770447,-0.029807329177856445,0.0,0.0,0.0,1.0,0.0,0.0
particle:1653:2,1653,16,2,label_Hqql,label_Hqql,0.9972719550132751,2.4223885536193848,59.422986079776614,61.05546188354492,0.10525678571720963,-0.09232683479785919,-0.05054450035095215,1.0,1.0,0.0,0.0,0.0,0.0
particle:1656:0,1656,1,0,label_Hqql,label_Hqql,0.9937615990638733,4.899553298950195,427.51772006537516,433.1429748535156,0.05384171291960546,-0.05332021415233612,-0.007475614547729492,-1.0,0.0,0.0,0.0,1.0,0.0
particle:1656:13,1656,2,13,label_Hqql,label_Hqql,0.9937615990638733,2.568343162536621,1.339038717516835,1.4426045417785645,0.5933564138477068,-0.5933454036712646,-0.003614664077758789,1.0,1.0,0.0,0.0,0.0,0.0
particle:1656:15,1656,3,15,label_Hqql,label_Hqql,0.9937615990638733,2.533754825592041,1.0562145576971844,1.0609101057052612,0.4400552344764827,-0.30962300300598145,0.3127014636993408,0.0,0.0,0.0,1.0,0.0,0.0
particle:1656:16,1656,4,16,label_Hqql,label_Hqql,0.9937615990638733,2.470869541168213,0.9684162317786402,1.0404802560806274,0.19252181699237747,0.1680656373500824,-0.09390735626220703,0.0,0.0,0.0,1.0,0.0,0.0
particle:1656:17,1656,5,17,label_Hqql,label_Hqql,0.9937615990638733,2.3367249965667725,0.9629839792412658,1.0681864023208618,0.249287730022307,0.2479133903980255,-0.026140451431274414,0.0,0.0,0.0,1.0,0.0,0.0
particle:1656:6,1656,6,6,label_Hqql,label_Hqql,0.9937615990638733,2.3302886486053467,7.379115512158222,7.417461395263672,0.321321443059326,-0.3155081570148468,0.06084465980529785,1.0,1.0,0.0,0.0,0.0,0.0
particle:1656:8,1656,7,8,label_Hqql,label_Hqql,0.9937615990638733,2.312411069869995,5.429782160675032,5.446518898010254,0.1718780052560976,-0.14117911458015442,0.09803318977355957,1.0,1.0,0.0,0.0,0.0,0.0
particle:1656:11,1656,8,11,label_Hqql,label_Hqql,0.9937615990638733,2.2720139026641846,4.5918434176741,4.912003517150879,0.15970588444323655,0.1559257209300995,-0.03454184532165527,0.0,0.0,0.0,1.0,0.0,0.0
particle:1656:7,1656,9,7,label_Hqql,label_Hqql,0.9937615990638733,2.2236921787261963,6.17396458589231,6.1905412673950195,0.24323514409959837,-0.14566338062286377,0.19479608535766602,1.0,1.0,0.0,0.0,0.0,0.0
