src,dst,type,gate_abs_grad,patch_acc_drop,super_max_particle_score,conf,rank,super_score,score,pt,deltaR
event:854,particle:854:8,event_has_top_particle,,,,,8,2.279477119445801,,,
event:854,particle:854:7,event_has_top_particle,,,,,9,2.2649996280670166,,,
event:854,particle:854:2,event_has_top_particle,,,,,10,2.1885428428649902,,,
event:854,particle:854:11,event_has_top_particle,,,,,11,2.1644859313964844,,,
event:854,particle:854:9,event_has_top_particle,,,,,12,2.1464667320251465,,,
event:854,particle:854:12,event_has_top_particle,,,,,13,2.1379928588867188,,,
event:854,particle:854:5,event_has_top_particle,,,,,14,2.1324100494384766,,,
event:854,particle:854:6,event_has_top_particle,,,,,15,2.096303701400757,,,
event:854,particle:854:10,event_has_top_particle,,,,,16,2.0909032821655273,,,
event:855,particle:855:0,event_has_top_particle,,,,,1,4.288482666015625,,,
event:855,particle:855:1,event_has_top_particle,,,,,2,2.680185079574585,,,
event:855,particle:855:2,event_has_top_particle,,,,,3,2.548452377319336,,,
event:855,particle:855:6,event_has_top_particle,,,,,4,2.454671621322632,,,
event:855,particle:855:22,event_has_top_particle,,,,,5,2.3694701194763184,,,
event:855,particle:855:17,event_has_top_particle,,,,,6,2.361076831817627,,,
event:855,particle:855:20,event_has_top_particle,,,,,7,2.3575048446655273,,,
event:855,particle:855:13,event_has_top_particle,,,,,8,2.3413634300231934,,,
event:855,particle:855:15,event_has_top_particle,,,,,9,2.2726433277130127,,,
event:855,particle:855:18,event_has_top_particle,,,,,10,2.202059745788574,,,
event:855,particle:855:21,event_has_top_particle,,,,,11,2.155916929244995,,,
event:855,particle:855:12,event_has_top_particle,,,,,12,2.105186700820923,,,
event:855,particle:855:3,event_has_top_particle,,,,,13,1.9334542751312256,,,
event:855,particle:855:19,event_has_top_particle,,,,,14,1.9141215085983276,,,
event:855,particle:855:4,event_has_top_particle,,,,,15,1.9101096391677856,,,
event:855,particle:855:14,event_has_top_particle,,,,,16,1.8585107326507568,,,
event:857,particle:857:0,event_has_top_particle,,,,,1,4.318915367126465,,,
event:857,particle:857:1,event_has_top_particle,,,,,2,2.638484001159668,,,
event:857,particle:857:23,event_has_top_particle,,,,,3,2.5141704082489014,,,
event:857,particle:857:2,event_has_top_particle,,,,,4,2.4946165084838867,,,
event:857,particle:857:19,event_has_top_particle,,,,,5,2.4912149906158447,,,
event:857,particle:857:12,event_has_top_particle,,,,,6,2.2711021900177,,,
event:857,particle:857:5,event_has_top_particle,,,,,7,2.2544684410095215,,,
event:857,particle:857:4,event_has_top_particle,,,,,8,2.207540512084961,,,
event:857,particle:857:3,event_has_top_particle,,,,,9,2.182366132736206,,,
event:857,particle:857:21,event_has_top_particle,,,,,10,2.1662628650665283,,,
event:857,particle:857:22,event_has_top_particle,,,,,11,2.122048854827881,,,
event:857,particle:857:20,event_has_top_particle,,,,,12,2.1078171730041504,,,
event:857,particle:857:7,event_has_top_particle,,,,,13,2.042788028717041,,,
event:857,particle:857:15,event_has_top_particle,,,,,14,1.9837144613265991,,,
event:857,particle:857:18,event_has_top_particle,,,,,15,1.9789807796478271,,,
event:857,particle:857:8,event_has_top_particle,,,,,16,1.867319107055664,,,
event:862,particle:862:0,event_has_top_particle,,,,,1,4.312381744384766,,,
event:862,particle:862:37,event_has_top_particle,,,,,2,2.456260919570923,,,
event:862,particle:862:18,event_has_top_particle,,,,,3,2.448878288269043,,,
event:862,particle:862:15,event_has_top_particle,,,,,4,2.417743682861328,,,
event:862,particle:862:9,event_has_top_particle,,,,,5,2.4081807136535645,,,
event:862,particle:862:38,event_has_top_particle,,,,,6,2.3399362564086914,,,
event:862,particle:862:23,event_has_top_particle,,,,,7,2.32505464553833,,,
event:862,particle:862:35,event_has_top_particle,,,,,8,2.2955212593078613,,,
event:862,particle:862:39,event_has_top_particle,,,,,9,2.2281126976013184,,,
event:862,particle:862:31,event_has_top_particle,,,,,10,2.2210898399353027,,,
event:862,particle:862:27,event_has_top_particle,,,,,11,2.214970588684082,,,
event:862,particle:862:30,event_has_top_particle,,,,,12,2.1115918159484863,,,
event:862,particle:862:25,event_has_top_particle,,,,,13,2.059459686279297,,,
event:862,particle:862:12,event_has_top_particle,,,,,14,2.0446672439575195,,,
event:862,particle:862:32,event_has_top_particle,,,,,15,2.002169370651245,,,
event:862,particle:862:33,event_has_top_particle,,,,,16,1.9791463613510132,,,
event:863,particle:863:0,event_has_top_particle,,,,,1,4.543761730194092,,,
event:863,particle:863:2,event_has_top_particle,,,,,2,2.6311326026916504,,,
event:863,particle:863:1,event_has_top_particle,,,,,3,2.5892975330352783,,,
event:863,particle:863:19,event_has_top_particle,,,,,4,2.4643731117248535,,,
event:863,particle:863:17,event_has_top_particle,,,,,5,2.4061737060546875,,,
event:863,particle:863:7,event_has_top_particle,,,,,6,2.309938669204712,,,
event:863,particle:863:6,event_has_top_particle,,,,,7,2.2972917556762695,,,
event:863,particle:863:18,event_has_top_particle,,,,,8,2.2499969005584717,,,
event:863,particle:863:8,event_has_top_particle,,,,,9,2.196101665496826,,,
event:863,particle:863:15,event_has_top_particle,,,,,10,2.110685110092163,,,
event:863,particle:863:13,event_has_top_particle,,,,,11,1.9893243312835693,,,
event:863,particle:863:16,event_has_top_particle,,,,,12,1.9475345611572266,,,
event:863,particle:863:3,event_has_top_particle,,,,,13,1.8812780380249023,,,
event:863,particle:863:14,event_has_top_particle,,,,,14,1.8794441223144531,,,
event:863,particle:863:4,event_has_top_particle,,,,,15,1.8691859245300293,,,
event:863,particle:863:9,event_has_top_particle,,,,,16,1.837708830833435,,,
event:868,particle:868:0,event_has_top_particle,,,,,1,4.142239093780518,,,
event:868,particle:868:19,event_has_top_particle,,,,,2,2.840566873550415,,,
event:868,particle:868:1,event_has_top_particle,,,,,3,2.5431554317474365,,,
event:868,particle:868:15,event_has_top_particle,,,,,4,2.2768354415893555,,,
event:868,particle:868:17,event_has_top_particle,,,,,5,2.1931283473968506,,,
event:868,particle:868:13,event_has_top_particle,,,,,6,2.192582368850708,,,
event:868,particle:868:12,event_has_top_particle,,,,,7,2.113358974456787,,,
event:868,particle:868:4,event_has_top_particle,,,,,8,1.9524365663528442,,,
event:868,particle:868:10,event_has_top_particle,,,,,9,1.9354989528656006,,,
event:868,particle:868:5,event_has_top_particle,,,,,10,1.90150785446167,,,
event:868,particle:868:9,event_has_top_particle,,,,,11,1.8982442617416382,,,
event:868,particle:868:16,event_has_top_particle,,,,,12,1.8776627779006958,,,
event:868,particle:868:8,event_has_top_particle,,,,,13,1.8752307891845703,,,
event:868,particle:868:7,event_has_top_particle,,,,,14,1.8716762065887451,,,
event:868,particle:868:3,event_has_top_particle,,,,,15,1.8688615560531616,,,
event:868,particle:868:18,event_has_top_particle,,,,,16,1.8663899898529053,,,
event:871,particle:871:0,event_has_top_particle,,,,,1,4.207935333251953,,,
event:871,particle:871:1,event_has_top_particle,,,,,2,2.765261650085449,,,
event:871,particle:871:26,event_has_top_particle,,,,,3,2.7226452827453613,,,
event:871,particle:871:2,event_has_top_particle,,,,,4,2.4072186946868896,,,
event:871,particle:871:24,event_has_top_particle,,,,,5,2.329927921295166,,,
event:871,particle:871:16,event_has_top_particle,,,,,6,2.3078808784484863,,,
event:871,particle:871:10,event_has_top_particle,,,,,7,2.249333620071411,,,
event:871,particle:871:3,event_has_top_particle,,,,,8,2.148306369781494,,,
event:871,particle:871:18,event_has_top_particle,,,,,9,2.133732318878174,,,
event:871,particle:871:20,event_has_top_particle,,,,,10,2.1233644485473633,,,
event:871,particle:871:22,event_has_top_particle,,,,,11,2.1193976402282715,,,
event:871,particle:871:7,event_has_top_particle,,,,,12,2.1043965816497803,,,
event:871,particle:871:13,event_has_top_particle,,,,,13,2.0631351470947266,,,
event:871,particle:871:4,event_has_top_particle,,,,,14,2.0525596141815186,,,
event:871,particle:871:21,event_has_top_particle,,,,,15,2.005516529083252,,,
event:871,particle:871:9,event_has_top_particle,,,,,16,1.9963892698287964,,,
event:872,particle:872:0,event_has_top_particle,,,,,1,4.2137451171875,,,
event:872,particle:872:26,event_has_top_particle,,,,,2,2.692488670349121,,,
event:872,particle:872:23,event_has_top_particle,,,,,3,2.5932257175445557,,,
event:872,particle:872:2,event_has_top_particle,,,,,4,2.5059170722961426,,,
event:872,particle:872:27,event_has_top_particle,,,,,5,2.467072010040283,,,
event:872,particle:872:13,event_has_top_particle,,,,,6,2.4634242057800293,,,
event:872,particle:872:3,event_has_top_particle,,,,,7,2.4617345333099365,,,
event:872,particle:872:16,event_has_top_particle,,,,,8,2.4445013999938965,,,
event:872,particle:872:5,event_has_top_particle,,,,,9,2.4012529850006104,,,
event:872,particle:872:1,event_has_top_particle,,,,,10,2.353057622909546,,,
event:872,particle:872:15,event_has_top_particle,,,,,11,2.350983142852783,,,
event:872,particle:872:10,event_has_top_particle,,,,,12,2.330631732940674,,,
event:872,particle:872:19,event_has_top_particle,,,,,13,2.315978765487671,,,
event:872,particle:872:28,event_has_top_particle,,,,,14,2.304036855697632,,,
event:872,particle:872:21,event_has_top_particle,,,,,15,2.3007726669311523,,,
event:872,particle:872:9,event_has_top_particle,,,,,16,2.2817022800445557,,,
event:873,particle:873:0,event_has_top_particle,,,,,1,4.200157642364502,,,
event:873,particle:873:3,event_has_top_particle,,,,,2,2.6336236000061035,,,
event:873,particle:873:22,event_has_top_particle,,,,,3,2.629582405090332,,,
event:873,particle:873:2,event_has_top_particle,,,,,4,2.5748491287231445,,,
event:873,particle:873:10,event_has_top_particle,,,,,5,2.4777956008911133,,,
event:873,particle:873:20,event_has_top_particle,,,,,6,2.4766745567321777,,,
event:873,particle:873:1,event_has_top_particle,,,,,7,2.4601058959960938,,,
event:873,particle:873:4,event_has_top_particle,,,,,8,2.4508814811706543,,,
event:873,particle:873:17,event_has_top_particle,,,,,9,2.389129877090454,,,
event:873,particle:873:5,event_has_top_particle,,,,,10,2.3369133472442627,,,
event:873,particle:873:6,event_has_top_particle,,,,,11,2.123077392578125,,,
event:873,particle:873:13,event_has_top_particle,,,,,12,2.0892293453216553,,,
event:873,particle:873:16,event_has_top_particle,,,,,13,2.069855213165283,,,
event:873,particle:873:14,event_has_top_particle,,,,,14,1.9581334590911865,,,
event:873,particle:873:11,event_has_top_particle,,,,,15,1.8565618991851807,,,
event:873,particle:873:21,event_has_top_particle,,,,,16,1.8487255573272705,,,
event:874,particle:874:0,event_has_top_particle,,,,,1,4.29525899887085,,,
event:874,particle:874:1,event_has_top_particle,,,,,2,3.385294198989868,,,
event:874,particle:874:6,event_has_top_particle,,,,,3,2.8118550777435303,,,
event:874,particle:874:2,event_has_top_particle,,,,,4,2.794631242752075,,,
event:874,particle:874:15,event_has_top_particle,,,,,5,2.7910499572753906,,,
event:874,particle:874:5,event_has_top_particle,,,,,6,2.7520599365234375,,,
event:874,particle:874:4,event_has_top_particle,,,,,7,2.7448556423187256,,,
event:874,particle:874:8,event_has_top_particle,,,,,8,2.6940512657165527,,,
event:874,particle:874:14,event_has_top_particle,,,,,9,2.620868444442749,,,
event:874,particle:874:10,event_has_top_particle,,,,,10,2.6142313480377197,,,
event:874,particle:874:11,event_has_top_particle,,,,,11,2.5740573406219482,,,
event:874,particle:874:7,event_has_top_particle,,,,,12,2.5205078125,,,
event:874,particle:874:3,event_has_top_particle,,,,,13,2.424985885620117,,,
event:874,particle:874:13,event_has_top_particle,,,,,14,2.4180383682250977,,,
event:874,particle:874:12,event_has_top_particle,,,,,15,2.323477029800415,,,
event:874,particle:874:9,event_has_top_particle,,,,,16,2.2293481826782227,,,
event:875,particle:875:0,event_has_top_particle,,,,,1,4.3516526222229,,,
event:875,particle:875:1,event_has_top_particle,,,,,2,3.166527271270752,,,
event:875,particle:875:20,event_has_top_particle,,,,,3,2.9038772583007812,,,
event:875,particle:875:17,event_has_top_particle,,,,,4,2.8249499797821045,,,
event:875,particle:875:18,event_has_top_particle,,,,,5,2.613816022872925,,,
event:875,particle:875:2,event_has_top_particle,,,,,6,2.4590349197387695,,,
event:875,particle:875:4,event_has_top_particle,,,,,7,2.3998894691467285,,,
event:875,particle:875:16,event_has_top_particle,,,,,8,2.3960535526275635,,,
event:875,particle:875:6,event_has_top_particle,,,,,9,2.285646677017212,,,
event:875,particle:875:9,event_has_top_particle,,,,,10,2.2575671672821045,,,
event:875,particle:875:19,event_has_top_particle,,,,,11,2.200432062149048,,,
event:875,particle:875:15,event_has_top_particle,,,,,12,2.1519572734832764,,,
event:875,particle:875:8,event_has_top_particle,,,,,13,2.1456339359283447,,,
event:875,particle:875:14,event_has_top_particle,,,,,14,2.116924524307251,,,
event:875,particle:875:13,event_has_top_particle,,,,,15,2.024770736694336,,,
event:875,particle:875:10,event_has_top_particle,,,,,16,1.9970487356185913,,,
event:881,particle:881:0,event_has_top_particle,,,,,1,4.2178263664245605,,,
event:881,particle:881:16,event_has_top_particle,,,,,2,2.8584189414978027,,,
event:881,particle:881:11,event_has_top_particle,,,,,3,2.644775629043579,,,
event:881,particle:881:19,event_has_top_particle,,,,,4,2.573981523513794,,,
event:881,particle:881:4,event_has_top_particle,,,,,5,2.481609344482422,,,
event:881,particle:881:13,event_has_top_particle,,,,,6,2.464794874191284,,,
event:881,particle:881:17,event_has_top_particle,,,,,7,2.437924861907959,,,
event:881,particle:881:20,event_has_top_particle,,,,,8,2.4328770637512207,,,
event:881,particle:881:8,event_has_top_particle,,,,,9,2.2250969409942627,,,
event:881,particle:881:2,event_has_top_particle,,,,,10,2.1876235008239746,,,
event:881,particle:881:7,event_has_top_particle,,,,,11,2.0875823497772217,,,
event:881,particle:881:12,event_has_top_particle,,,,,12,2.0792083740234375,,,
event:881,particle:881:15,event_has_top_particle,,,,,13,2.07171368598938,,,
event:881,particle:881:1,event_has_top_particle,,,,,14,2.070594072341919,,,
event:881,particle:881:14,event_has_top_particle,,,,,15,2.0652949810028076,,,
event:881,particle:881:18,event_has_top_particle,,,,,16,2.0499558448791504,,,
event:885,particle:885:0,event_has_top_particle,,,,,1,4.626442909240723,,,
event:885,particle:885:35,event_has_top_particle,,,,,2,2.5731372833251953,,,
event:885,particle:885:1,event_has_top_particle,,,,,3,2.5007879734039307,,,
event:885,particle:885:3,event_has_top_particle,,,,,4,2.385636329650879,,,
event:885,particle:885:38,event_has_top_particle,,,,,5,2.3748931884765625,,,
event:885,particle:885:6,event_has_top_particle,,,,,6,2.369004011154175,,,
event:885,particle:885:16,event_has_top_particle,,,,,7,2.367474317550659,,,
event:885,particle:885:34,event_has_top_particle,,,,,8,2.362323760986328,,,
event:885,particle:885:29,event_has_top_particle,,,,,9,2.340721845626831,,,
event:885,particle:885:10,event_has_top_particle,,,,,10,2.3304827213287354,,,
event:885,particle:885:2,event_has_top_particle,,,,,11,2.306262493133545,,,
event:885,particle:885:31,event_has_top_particle,,,,,12,2.3033969402313232,,,
event:885,particle:885:37,event_has_top_particle,,,,,13,2.299649477005005,,,
event:885,particle:885:4,event_has_top_particle,,,,,14,2.2993578910827637,,,
event:885,particle:885:36,event_has_top_particle,,,,,15,2.294224739074707,,,
event:885,particle:885:9,event_has_top_particle,,,,,16,2.2887465953826904,,,
event:888,particle:888:0,event_has_top_particle,,,,,1,4.6689863204956055,,,
event:888,particle:888:13,event_has_top_particle,,,,,2,2.418698787689209,,,
event:888,particle:888:15,event_has_top_particle,,,,,3,2.373554229736328,,,
event:888,particle:888:16,event_has_top_particle,,,,,4,2.305800199508667,,,
event:888,particle:888:6,event_has_top_particle,,,,,5,2.1979141235351562,,,
event:888,particle:888:17,event_has_top_particle,,,,,6,2.1905300617218018,,,
event:888,particle:888:8,event_has_top_particle,,,,,7,2.160381317138672,,,
event:888,particle:888:11,event_has_top_particle,,,,,8,2.1219398975372314,,,
event:888,particle:888:7,event_has_top_particle,,,,,9,2.082775115966797,,,
event:888,particle:888:14,event_has_top_particle,,,,,10,2.0705854892730713,,,
event:888,particle:888:12,event_has_top_particle,,,,,11,2.0635926723480225,,,
event:888,particle:888:3,event_has_top_particle,,,,,12,2.008481740951538,,,
event:888,particle:888:5,event_has_top_particle,,,,,13,1.9764517545700073,,,
event:888,particle:888:1,event_has_top_particle,,,,,14,1.9399579763412476,,,
event:888,particle:888:10,event_has_top_particle,,,,,15,1.8185365200042725,,,
event:888,particle:888:9,event_has_top_particle,,,,,16,1.8072532415390015,,,
event:892,particle:892:0,event_has_top_particle,,,,,1,4.4810943603515625,,,
event:892,particle:892:24,event_has_top_particle,,,,,2,2.582885503768921,,,
event:892,particle:892:1,event_has_top_particle,,,,,3,2.4752562046051025,,,
event:892,particle:892:20,event_has_top_particle,,,,,4,2.3982014656066895,,,
event:892,particle:892:15,event_has_top_particle,,,,,5,2.3475606441497803,,,
event:892,particle:892:19,event_has_top_particle,,,,,6,2.3312129974365234,,,
event:892,particle:892:18,event_has_top_particle,,,,,7,2.2784464359283447,,,
event:892,particle:892:22,event_has_top_particle,,,,,8,2.264479160308838,,,
event:892,particle:892:23,event_has_top_particle,,,,,9,2.2313547134399414,,,
event:892,particle:892:2,event_has_top_particle,,,,,10,2.2079830169677734,,,
event:892,particle:892:7,event_has_top_particle,,,,,11,2.204693078994751,,,
event:892,particle:892:17,event_has_top_particle,,,,,12,2.192164897918701,,,
event:892,particle:892:12,event_has_top_particle,,,,,13,2.166966676712036,,,
event:892,particle:892:11,event_has_top_particle,,,,,14,2.1615726947784424,,,
event:892,particle:892:6,event_has_top_particle,,,,,15,2.124338150024414,,,
event:892,particle:892:3,event_has_top_particle,,,,,16,2.106468677520752,,,
event:903,particle:903:0,event_has_top_particle,,,,,1,4.321870803833008,,,
event:903,particle:903:17,event_has_top_particle,,,,,2,2.893886089324951,,,
event:903,particle:903:1,event_has_top_particle,,,,,3,2.7523486614227295,,,
event:903,particle:903:11,event_has_top_particle,,,,,4,2.295179843902588,,,
event:903,particle:903:4,event_has_top_particle,,,,,5,2.269566774368286,,,
event:903,particle:903:2,event_has_top_particle,,,,,6,2.264765977859497,,,
event:903,particle:903:16,event_has_top_particle,,,,,7,2.2354488372802734,,,
event:903,particle:903:13,event_has_top_particle,,,,,8,2.2290968894958496,,,
event:903,particle:903:5,event_has_top_particle,,,,,9,2.159334897994995,,,
event:903,particle:903:10,event_has_top_particle,,,,,10,2.1319327354431152,,,
event:903,particle:903:20,event_has_top_particle,,,,,11,2.127594232559204,,,
event:903,particle:903:19,event_has_top_particle,,,,,12,2.1107044219970703,,,
event:903,particle:903:9,event_has_top_particle,,,,,13,2.105300188064575,,,
event:903,particle:903:6,event_has_top_particle,,,,,14,2.104029893875122,,,
event:903,particle:903:3,event_has_top_particle,,,,,15,2.063760995864868,,,
event:903,particle:903:12,event_has_top_particle,,,,,16,2.031914472579956,,,
event:905,particle:905:0,event_has_top_particle,,,,,1,4.487154960632324,,,
event:905,particle:905:16,event_has_top_particle,,,,,2,2.7941527366638184,,,
event:905,particle:905:28,event_has_top_particle,,,,,3,2.7203853130340576,,,
event:905,particle:905:2,event_has_top_particle,,,,,4,2.544140338897705,,,
event:905,particle:905:20,event_has_top_particle,,,,,5,2.500152349472046,,,
event:905,particle:905:1,event_has_top_particle,,,,,6,2.495373249053955,,,
event:905,particle:905:22,event_has_top_particle,,,,,7,2.4571726322174072,,,
event:905,particle:905:4,event_has_top_particle,,,,,8,2.4529013633728027,,,
event:905,particle:905:10,event_has_top_particle,,,,,9,2.3885860443115234,,,
event:905,particle:905:21,event_has_top_particle,,,,,10,2.3656227588653564,,,
event:905,particle:905:18,event_has_top_particle,,,,,11,2.3194470405578613,,,
event:905,particle:905:6,event_has_top_particle,,,,,12,2.2817740440368652,,,
event:905,particle:905:11,event_has_top_particle,,,,,13,2.258500814437866,,,
event:905,particle:905:30,event_has_top_particle,,,,,14,2.199781656265259,,,
event:905,particle:905:15,event_has_top_particle,,,,,15,2.1962218284606934,,,
event:905,particle:905:14,event_has_top_particle,,,,,16,2.1902973651885986,,,
event:909,particle:909:0,event_has_top_particle,,,,,1,4.518932342529297,,,
event:909,particle:909:1,event_has_top_particle,,,,,2,2.569573163986206,,,
event:909,particle:909:13,event_has_top_particle,,,,,3,2.492666721343994,,,
event:909,particle:909:4,event_has_top_particle,,,,,4,2.317748785018921,,,
event:909,particle:909:7,event_has_top_particle,,,,,5,2.2687876224517822,,,
event:909,particle:909:14,event_has_top_particle,,,,,6,2.224804639816284,,,
event:909,particle:909:8,event_has_top_particle,,,,,7,2.1896305084228516,,,
event:909,particle:909:15,event_has_top_particle,,,,,8,2.1362557411193848,,,
event:909,particle:909:11,event_has_top_particle,,,,,9,2.1201961040496826,,,
event:909,particle:909:5,event_has_top_particle,,,,,10,2.0178534984588623,,,
event:909,particle:909:3,event_has_top_particle,,,,,11,1.9869602918624878,,,
event:909,particle:909:2,event_has_top_particle,,,,,12,1.9336296319961548,,,
event:909,particle:909:9,event_has_top_particle,,,,,13,1.849827527999878,,,
event:909,particle:909:12,event_has_top_particle,,,,,14,1.786187767982483,,,
event:909,particle:909:10,event_has_top_particle,,,,,15,1.774154543876648,,,
event:909,particle:909:6,event_has_top_particle,,,,,16,1.6841334104537964,,,
event:921,particle:921:0,event_has_top_particle,,,,,1,4.500467300415039,,,
event:921,particle:921:11,event_has_top_particle,,,,,2,2.5305964946746826,,,
event:921,particle:921:2,event_has_top_particle,,,,,3,2.3845558166503906,,,
event:921,particle:921:13,event_has_top_particle,,,,,4,2.350477933883667,,,
event:921,particle:921:22,event_has_top_particle,,,,,5,2.314694881439209,,,
event:921,particle:921:1,event_has_top_particle,,,,,6,2.3008220195770264,,,
event:921,particle:921:10,event_has_top_particle,,,,,7,2.2891721725463867,,,
event:921,particle:921:25,event_has_top_particle,,,,,8,2.2722842693328857,,,
event:921,particle:921:6,event_has_top_particle,,,,,9,2.1376442909240723,,,
event:921,particle:921:18,event_has_top_particle,,,,,10,2.074798822402954,,,
event:921,particle:921:12,event_has_top_particle,,,,,11,2.066516637802124,,,
event:921,particle:921:16,event_has_top_particle,,,,,12,2.056429386138916,,,
event:921,particle:921:7,event_has_top_particle,,,,,13,2.050372838973999,,,
event:921,particle:921:4,event_has_top_particle,,,,,14,2.0459327697753906,,,
event:921,particle:921:17,event_has_top_particle,,,,,15,2.042059898376465,,,
event:921,particle:921:21,event_has_top_particle,,,,,16,2.035524368286133,,,
event:926,particle:926:0,event_has_top_particle,,,,,1,4.383105754852295,,,
event:926,particle:926:16,event_has_top_particle,,,,,2,3.1734306812286377,,,
event:926,particle:926:1,event_has_top_particle,,,,,3,2.700329303741455,,,
event:926,particle:926:10,event_has_top_particle,,,,,4,2.4866015911102295,,,
event:926,particle:926:12,event_has_top_particle,,,,,5,2.3677661418914795,,,
event:926,particle:926:14,event_has_top_particle,,,,,6,2.297393798828125,,,
event:926,particle:926:13,event_has_top_particle,,,,,7,2.295870065689087,,,
event:926,particle:926:17,event_has_top_particle,,,,,8,2.1791210174560547,,,
event:926,particle:926:5,event_has_top_particle,,,,,9,2.1640005111694336,,,
event:926,particle:926:3,event_has_top_particle,,,,,10,2.1033456325531006,,,
event:926,particle:926:6,event_has_top_particle,,,,,11,2.058155059814453,,,
event:926,particle:926:2,event_has_top_particle,,,,,12,2.0358386039733887,,,
event:926,particle:926:4,event_has_top_particle,,,,,13,1.9647787809371948,,,
event:926,particle:926:15,event_has_top_particle,,,,,14,1.8733539581298828,,,
event:926,particle:926:9,event_has_top_particle,,,,,15,1.8511821031570435,,,
event:926,particle:926:11,event_has_top_particle,,,,,16,1.8285903930664062,,,
event:928,particle:928:0,event_has_top_particle,,,,,1,4.386582374572754,,,
event:928,particle:928:14,event_has_top_particle,,,,,2,2.599632501602173,,,
event:928,particle:928:10,event_has_top_particle,,,,,3,2.3374996185302734,,,
event:928,particle:928:12,event_has_top_particle,,,,,4,2.2183218002319336,,,
event:928,particle:928:8,event_has_top_particle,,,,,5,2.111764669418335,,,
event:928,particle:928:11,event_has_top_particle,,,,,6,2.0624632835388184,,,
event:928,particle:928:13,event_has_top_particle,,,,,7,1.9584163427352905,,,
event:928,particle:928:15,event_has_top_particle,,,,,8,1.9118003845214844,,,
event:928,particle:928:7,event_has_top_particle,,,,,9,1.8344372510910034,,,
event:928,particle:928:6,event_has_top_particle,,,,,10,1.7718214988708496,,,
event:928,particle:928:2,event_has_top_particle,,,,,11,1.7675224542617798,,,
event:928,particle:928:1,event_has_top_particle,,,,,12,1.722874641418457,,,
event:928,particle:928:9,event_has_top_particle,,,,,13,1.7142382860183716,,,
event:928,particle:928:5,event_has_top_particle,,,,,14,1.6863356828689575,,,
event:928,particle:928:4,event_has_top_particle,,,,,15,1.6462212800979614,,,
event:928,particle:928:3,event_has_top_particle,,,,,16,1.6300276517868042,,,
event:937,particle:937:0,event_has_top_particle,,,,,1,4.503199100494385,,,
event:937,particle:937:2,event_has_top_particle,,,,,2,2.552983045578003,,,
event:937,particle:937:4,event_has_top_particle,,,,,3,2.5291125774383545,,,
event:937,particle:937:5,event_has_top_particle,,,,,4,2.403728723526001,,,
event:937,particle:937:7,event_has_top_particle,,,,,5,2.212486982345581,,,
event:937,particle:937:8,event_has_top_particle,,,,,6,2.209505319595337,,,
event:937,particle:937:12,event_has_top_particle,,,,,7,2.185509443283081,,,
event:937,particle:937:3,event_has_top_particle,,,,,8,2.15971302986145,,,
event:937,particle:937:11,event_has_top_particle,,,,,9,2.107485055923462,,,
event:937,particle:937:9,event_has_top_particle,,,,,10,2.013179063796997,,,
event:937,particle:937:10,event_has_top_particle,,,,,11,2.0113396644592285,,,
event:937,particle:937:1,event_has_top_particle,,,,,12,1.9092459678649902,,,
event:937,particle:937:6,event_has_top_particle,,,,,13,1.8944251537322998,,,
event:943,particle:943:0,event_has_top_particle,,,,,1,4.3611369132995605,,,
event:943,particle:943:15,event_has_top_particle,,,,,2,2.494174003601074,,,
event:943,particle:943:20,event_has_top_particle,,,,,3,2.396594285964966,,,
event:943,particle:943:18,event_has_top_particle,,,,,4,2.330095052719116,,,
event:943,particle:943:12,event_has_top_particle,,,,,5,2.212204694747925,,,
event:943,particle:943:17,event_has_top_particle,,,,,6,2.2053122520446777,,,
event:943,particle:943:16,event_has_top_particle,,,,,7,2.199821949005127,,,
event:943,particle:943:19,event_has_top_particle,,,,,8,2.195281982421875,,,
event:943,particle:943:2,event_has_top_particle,,,,,9,2.1609959602355957,,,
event:943,particle:943:9,event_has_top_particle,,,,,10,2.134866237640381,,,
event:943,particle:943:8,event_has_top_particle,,,,,11,2.1285040378570557,,,
event:943,particle:943:14,event_has_top_particle,,,,,12,2.08856463432312,,,
event:943,particle:943:13,event_has_top_particle,,,,,13,2.0085806846618652,,,
event:943,particle:943:1,event_has_top_particle,,,,,14,2.0054101943969727,,,
event:943,particle:943:11,event_has_top_particle,,,,,15,1.9202251434326172,,,
event:943,particle:943:4,event_has_top_particle,,,,,16,1.9177969694137573,,,
event:947,particle:947:0,event_has_top_particle,,,,,1,4.193037033081055,,,
event:947,particle:947:1,event_has_top_particle,,,,,2,2.7079873085021973,,,
event:947,particle:947:28,event_has_top_particle,,,,,3,2.680112361907959,,,
event:947,particle:947:25,event_has_top_particle,,,,,4,2.505419969558716,,,
event:947,particle:947:2,event_has_top_particle,,,,,5,2.4087963104248047,,,
event:947,particle:947:19,event_has_top_particle,,,,,6,2.3671696186065674,,,
event:947,particle:947:26,event_has_top_particle,,,,,7,2.3012301921844482,,,
event:947,particle:947:17,event_has_top_particle,,,,,8,2.2528128623962402,,,
event:947,particle:947:9,event_has_top_particle,,,,,9,2.2426791191101074,,,
event:947,particle:947:22,event_has_top_particle,,,,,10,2.204225540161133,,,
event:947,particle:947:21,event_has_top_particle,,,,,11,2.181835412979126,,,
event:947,particle:947:11,event_has_top_particle,,,,,12,2.1649329662323,,,
event:947,particle:947:23,event_has_top_particle,,,,,13,2.1645021438598633,,,
